0 0 0.4
0 0.00506649 0.399999
0 0.0101338 0.399995
0 0.0152026 0.399988
0 0.0202739 0.399979
0 0.0253484 0.399968
0 0.0304268 0.399954
0 0.03551 0.399937
0 0.0405988 0.399918
0 0.0456939 0.399896
0 0.0507963 0.399871
0 0.0559066 0.399844
0 0.0610257 0.399814
0 0.0661543 0.399781
0 0.0712934 0.399746
0 0.0764436 0.399708
0 0.0816059 0.399667
0 0.086781 0.399624
0 0.0919697 0.399577
0 0.0971728 0.399528
0 0.102391 0.399476
0 0.107626 0.399421
0 0.112877 0.399363
0 0.118146 0.399303
0 0.123434 0.399239
0 0.128741 0.399172
0 0.134068 0.399102
0 0.139417 0.399029
0 0.144787 0.398953
0 0.15018 0.398874
0 0.155596 0.398791
0 0.161037 0.398705
0 0.166503 0.398616
0 0.171996 0.398524
0 0.177515 0.398428
0 0.183063 0.398328
0 0.188639 0.398225
0 0.194244 0.398118
0 0.19988 0.398007
0 0.205548 0.397893
0 0.211248 0.397775
0 0.216981 0.397653
0 0.222748 0.397527
0 0.22855 0.397397
0 0.234388 0.397263
0 0.240263 0.397124
0 0.246175 0.396981
0 0.252126 0.396834
0 0.258117 0.396683
0 0.264148 0.396526
0 0.270221 0.396366
0 0.276336 0.3962
0 0.282495 0.39603
0 0.288698 0.395854
0 0.294946 0.395674
0 0.301241 0.395488
0 0.307582 0.395298
0 0.313973 0.395101
0 0.320412 0.3949
0 0.326902 0.394692
0 0.333443 0.394479
0 0.340037 0.39426
0 0.346684 0.394035
0 0.353385 0.393804
0 0.360142 0.393567
0 0.366955 0.393324
0 0.373826 0.393073
0 0.380756 0.392817
0 0.387746 0.392553
0 0.394796 0.392282
0 0.401908 0.392004
0 0.409084 0.391719
0 0.416324 0.391427
0 0.423629 0.391127
0 0.431001 0.390819
0 0.43844 0.390503
0 0.445948 0.390179
0 0.453526 0.389847
0 0.461176 0.389506
0 0.468898 0.389156
0 0.476693 0.388798
0 0.484564 0.388431
0 0.49251 0.388054
0 0.500534 0.387667
0 0.508636 0.387271
0 0.516819 0.386865
0 0.525082 0.386449
0 0.533428 0.386023
0 0.541858 0.385586
0 0.550372 0.385138
0 0.558974 0.384679
0 0.567663 0.384208
0 0.576441 0.383726
0 0.585309 0.383232
0 0.59427 0.382726
0 0.603324 0.382208
0 0.612472 0.381677
0 0.621717 0.381133
0 0.63106 0.380576
0 0.640501 0.380005
0 0.650043 0.37942
0 0.659687 0.378822
0 0.669435 0.378209
0 0.679288 0.377581
0 0.689248 0.376938
0 0.699315 0.37628
0 0.709493 0.375606
0 0.719782 0.374917
0 0.730184 0.37421
0 0.740701 0.373488
0 0.751334 0.372748
0 0.762085 0.37199
0 0.772956 0.371215
0 0.783948 0.370422
0 0.795063 0.36961
0 0.806303 0.36878
0 0.81767 0.36793
0 0.829165 0.36706
0 0.84079 0.36617
0 0.852548 0.36526
0 0.864439 0.364329
0 0.876466 0.363377
0 0.888631 0.362403
0 0.900935 0.361407
0 0.91338 0.360388
0 0.925969 0.359347
0 0.938704 0.358281
0 0.951586 0.357193
0 0.964617 0.356079
0 0.9778 0.354941
0 0.991136 0.353778
0 1.00463 0.35259
0 1.01828 0.351375
0 1.03209 0.350133
0 1.04606 0.348865
0 1.0602 0.347569
0 1.0745 0.346245
0 1.08897 0.344893
0 1.10361 0.343511
0 1.11843 0.342101
0 1.13342 0.34066
0 1.14859 0.339189
0 1.16394 0.337688
0 1.17947 0.336155
0 1.19519 0.33459
0 1.21109 0.332993
0 1.22719 0.331363
0 1.24348 0.329701
0 1.25996 0.328005
0 1.27664 0.326274
0 1.29352 0.324509
0 1.31061 0.32271
0 1.3279 0.320875
0 1.3454 0.319004
0 1.36311 0.317097
0 1.38103 0.315153
0 1.39917 0.313172
0 1.41753 0.311154
0 1.43612 0.309099
0 1.45493 0.307005
0 1.47396 0.304872
0 1.49323 0.302701
0 1.51274 0.300491
0 1.53248 0.298241
0 1.55246 0.295952
0 1.57269 0.293623
0 1.59316 0.291254
0 1.61388 0.288844
0 1.63486 0.286394
0 1.65609 0.283904
