18.9988 -0.0238537 4.7971
19.1255 -0.0276285 4.79707
19.2522 -0.0308763 4.79704
19.3788 -0.0335554 4.79701
19.5055 -0.0356343 4.79698
19.6321 -0.0370914 4.79695
19.7588 -0.0379159 4.79692
19.8854 -0.0381069 4.79689
20.0121 -0.0376739 4.79686
20.1388 -0.0366362 4.79683
20.2654 -0.0350224 4.7968
20.3921 -0.0328695 4.79677
20.5187 -0.0302227 4.79674
20.6454 -0.027134 4.7967
20.7721 -0.0236617 4.79667
20.8987 -0.0198689 4.79664
21.0254 -0.015823 4.79661
21.152 -0.0115938 4.79657
21.2787 -0.00725304 4.79654
21.4054 -0.00287284 4.79651
21.532 0.0014754 4.79647
21.6587 0.00572207 4.79644
21.7853 0.0098005 4.7964
21.912 0.0136479 4.79636
22.0386 0.0172064 4.79633
22.1653 0.0204236 4.79629
22.292 0.0232539 4.79626
22.4186 0.0256585 4.79622
22.5453 0.0276059 4.79618
22.6719 0.029073 4.79614
22.7986 0.0300442 4.7961
22.9253 0.0305125 4.79605
23.0519 0.0304789 4.796
23.1786 0.0299525 4.79595
23.3052 0.02895 4.79589
23.4319 0.0274954 4.79583
23.5586 0.0256197 4.79577
23.6852 0.02336 4.7957
23.8119 0.0207589 4.79563
23.9385 0.0178639 4.79556
24.0652 0.0147262 4.79548
24.1918 0.0114002 4.79541
24.3185 0.00794254 4.79533
24.4452 0.0044109 4.79525
24.5718 0.000863301 4.79517
24.6985 -0.00264293 4.79507
24.8251 -0.00605202 4.79496
24.9518 -0.00931065 4.79483
25.0785 -0.0123688 4.79468
25.2051 -0.0151803 4.7945
25.3318 -0.0177038 4.79429
25.4584 -0.0199031 4.79405
25.5851 -0.021748 4.79378
25.7118 -0.0232141 4.79349
25.8384 -0.0242836 4.79319
25.9651 -0.0249453 4.79287
26.0917 -0.0251946 4.79256
26.2184 -0.0250338 4.79224
26.345 -0.0244714 4.79193
26.4717 -0.0235224 4.79161
26.5984 -0.0222077 4.79128
26.725 -0.0205536 4.79092
26.8517 -0.0185917 4.79052
26.9783 -0.0163579 4.79004
27.105 -0.0138919 4.78948
27.2317 -0.0112367 4.78881
27.3583 -0.00843753 4.78802
27.485 -0.00554146 4.78711
27.6116 -0.00259633 4.78608
27.7383 0.000349852 4.78496
27.865 0.00324977 4.78376
27.9916 0.00605748 4.78252
28.1183 0.00872918 4.78127
28.2449 0.0112238 4.78004
28.3716 0.0135038 4.77884
28.4983 0.0155355 4.77769
28.6249 0.0172896 4.77655
28.7516 0.0187418 4.77541
28.8782 0.0198728 4.77421
29.0049 0.0206687 4.77288
29.1315 0.0211214 4.77134
29.2582 0.021228 4.76954
29.3849 0.0209914 4.76741
29.5115 0.02042 4.76491
29.6382 0.0195273 4.76204
29.7648 0.0183317 4.75883
29.8915 0.0168564 4.75533
30.0182 0.0151286 4.75162
30.1448 0.0131793 4.74781
30.2715 0.0110426 4.744
30.3981 0.00875514 4.74029
30.5248 0.00635549 4.73674
30.6515 0.00388359 4.73337
30.7781 0.00137999 4.73017
30.9048 -0.00111474 4.72705
31.0314 -0.0035607 4.7239
31.1581 -0.00591925 4.72054
31.2847 -0.00815365 4.71679
31.4114 -0.0102296 4.71248
31.5381 -0.0121157 4.70745
